app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,precip_rate,pres,rh,slp,snow_rate,solar_rad,temp,uv,vis,wind_dir,wind_gust_spd,wind_spd,Broken clouds,Clear Sky,Few clouds,Fog,Haze,Heavy rain,Light rain,Moderate rain,Overcast clouds,Scattered clouds,Thunderstorm with heavy rain,timestamp
14.70853,226.78925,58.7246,9.871456,34.309273,277.85785,-14.459125,176.9504,-0.71136254,1015.31067,71.3072,1022.4089,0.0013299624,179.86003,0.99474823,12.334092,239.328,8.661762,8.472925,0.22016512,-0.14634961,0.18414253,0.5796581,0.43558434,0.0001232328,0.040993817,0.008207579,0.33632326,0.18551353,-0.0014894891,14.8122635,2023-05-18 11:45:00
14.8221245,283.56873,57.190784,9.963987,30.42444,240.94673,-13.338336,170.13657,-0.6152515,1015.34656,71.34205,1022.28375,0.0021501442,182.94356,1.0147102,12.520136,224.34644,9.134211,8.866981,0.23742013,-0.12630105,0.23580423,0.47302762,0.47432932,0.002207414,0.07323129,0.0014751968,0.29257676,0.12782872,-0.0016754649,14.931447,2023-05-18 12:00:00
14.860581,303.09293,57.563435,9.992367,30.26245,236.52533,-11.054726,168.89232,-0.76949567,1015.3215,71.414604,1022.1819,0.00042733073,185.64375,1.0314357,12.807394,220.96045,9.246551,8.943048,0.21493399,-0.09935058,0.2633576,0.36028033,0.5907077,-0.007575564,0.09108649,-8.5831416e-05,0.3160751,0.07778219,-0.0063443547,15.010929,2023-05-18 12:15:00
14.864434,313.3179,57.638794,9.978907,28.971348,228.33556,-9.933035,156.75197,-1.0353492,1015.1384,71.18017,1022.0195,0.0022009783,176.72655,1.0108416,13.08749,215.93552,9.181815,8.9679785,0.20225309,-0.028295651,0.2910265,0.19437294,0.873691,-0.010869755,0.090319075,-0.008531051,0.34220502,0.0099671595,-0.008229246,15.028354,2023-05-18 12:30:00
14.871563,321.72177,56.911415,10.010015,27.972916,222.39098,-9.788749,146.88939,-0.9264465,1015.1185,71.6566,1021.92957,0.00045580516,170.05641,1.0033731,13.261155,212.55327,9.203771,8.969302,0.17298515,0.051279068,0.33071095,0.050352015,1.0346595,-0.0035314194,0.07781411,-0.0059137866,0.34039822,-0.055074353,-0.0025918728,14.987498,2023-05-18 12:45:00
14.8067,310.2031,56.84006,9.984959,29.533709,231.86537,-9.211815,142.22705,-0.7619923,1015.13837,71.91078,1021.98566,-0.0018970232,165.64282,0.9984134,12.967329,211.34691,9.179897,9.020063,0.09626179,0.13999748,0.35100162,0.0494101,1.2368698,0.0020835283,0.06788817,-0.0028956186,0.37611815,-0.05999786,0.00014935617,14.945262,2023-05-18 13:00:00
14.742514,308.46814,55.859077,9.903099,29.697224,234.62048,-8.97136,132.09653,-0.7502263,1015.06775,71.68753,1021.9517,-0.002008685,161.21584,0.9832737,12.67527,213.78656,9.380136,9.305831,0.0863628,0.16914837,0.3441873,0.014263989,1.2038788,-0.0018368701,0.06231848,-0.0022335567,0.36691386,-0.009541351,0.0039017878,14.904255,2023-05-18 13:15:00
14.759726,310.7418,57.238884,9.883025,29.372688,243.55359,-10.586639,133.78288,-0.40481126,1014.96606,71.19281,1021.86176,-0.002949962,155.03314,0.8763592,12.210361,219.08159,9.830909,9.773142,0.09024536,0.1570074,0.2981949,0.047127776,0.84143776,-0.008359183,0.08848374,-2.2746415e-05,0.37675795,0.0006483015,0.008762204,14.959279,2023-05-18 13:30:00
14.888534,312.14075,57.361214,9.890543,30.430225,258.60294,-13.442984,136.98404,0.02548819,1014.86615,70.40667,1021.8015,0.0024720759,145.07976,0.7433922,12.439365,226.55847,10.113336,10.024741,0.08676904,0.26556912,0.26834235,0.041589946,0.85738885,-0.002070137,0.11808405,-0.0012421885,0.3800884,-0.031874496,0.010554574,15.07622,2023-05-18 13:45:00
15.004579,291.87054,55.89625,9.888169,32.666084,280.84152,-17.451807,136.42796,0.20693749,1014.87305,69.99373,1021.8717,0.00079051784,139.0104,0.67614496,12.807615,235.69179,10.525111,10.3353195,0.08237212,0.41004694,0.24409634,0.15036027,0.83347166,0.010369061,0.12377166,-0.00080879615,0.35431176,-0.046542604,0.007370568,15.187541,2023-05-18 14:00:00
15.038015,279.6368,54.84258,9.933257,33.528805,297.44254,-20.368671,128.19441,0.38351688,1014.80786,70.34193,1021.8534,-0.0033859347,133.81468,0.6454738,12.928049,242.90866,10.886606,10.573387,0.02616375,0.5237805,0.2362696,0.25451645,0.8137911,0.015338168,0.14775293,0.0039703986,0.33482018,-0.048376653,0.0025845643,15.218144,2023-05-18 14:15:00
15.016072,263.71527,54.836697,10.023309,33.737965,309.6883,-22.879482,114.578026,0.504856,1014.8658,71.183586,1021.94995,0.0015228924,130.71857,0.63909286,13.428242,249.7166,10.772525,10.434452,-0.022756793,0.45633426,0.26977062,0.22243042,0.7157329,0.010714266,0.17174959,0.0144762285,0.30791125,-0.005738992,-0.00021629877,15.120207,2023-05-18 14:30:00
14.893454,258.6778,54.668594,10.015915,33.614883,308.4646,-24.370535,97.68947,0.573081,1015.005,71.88249,1022.01843,0.0021014963,117.95731,0.6482805,13.686653,245.3026,10.508015,10.306492,-0.043210424,0.5020004,0.2870374,0.16577451,0.6644587,0.0052845683,0.17737874,0.023153752,0.2986229,-0.019918326,0.0007976396,15.027231,2023-05-18 14:45:00
14.787409,253.79489,54.228054,9.987764,31.79384,296.0935,-27.000128,81.07127,0.5986356,1015.1374,72.882515,1022.0406,-0.00078891567,96.95328,0.6008301,13.798307,238.68073,10.21032,10.060006,-0.037211902,0.51789486,0.27004045,0.17064747,0.7088387,0.0090383515,0.18086578,0.027777713,0.2737055,-0.02552988,-0.00045433387,14.893791,2023-05-18 15:00:00
14.648101,238.8033,54.91771,9.990813,28.248663,263.68008,-23.348545,60.902874,0.5575707,1015.26294,73.83439,1021.995,0.0009133379,69.82065,0.5227556,13.735818,236.02321,10.153685,10.059546,0.020180754,0.49497068,0.26388335,0.10664898,0.9260478,0.016048484,0.1852038,0.03462398,0.2639265,-0.04955103,-0.00702901,14.719017,2023-05-18 15:15:00
14.450558,229.20016,55.62368,9.949597,25.355175,237.70276,-22.855846,51.41965,0.88959736,1015.2772,74.65815,1022.03375,0.0009972211,53.96628,0.52371854,14.107231,245.3412,10.237919,10.082824,-0.024455287,0.41073462,0.2884372,0.100826226,1.0495588,0.018136,0.20593673,0.042759437,0.26810217,-0.058762435,-0.010542714,14.480791,2023-05-18 15:30:00
14.268573,216.56085,55.854187,9.880525,26.024664,243.74571,-22.979597,47.903484,1.2383006,1015.33,74.54963,1022.1926,-0.00033451934,49.671085,0.5314255,13.529002,251.41968,10.083658,9.868052,-0.051074393,0.37729436,0.29836845,0.20216972,0.77399063,0.016686805,0.20663974,0.03867535,0.28076458,-0.069007844,-0.00522484,14.29524,2023-05-18 15:45:00
14.146993,214.19029,57.126705,9.852687,22.95162,205.65855,-23.897312,43.438618,1.0364943,1015.46954,74.47517,1022.4585,-0.0015293116,46.840626,0.6393554,11.805167,260.1865,10.088176,9.858963,0.028831564,0.36327797,0.24114926,0.18187627,0.4866433,0.019723674,0.1827595,0.030054282,0.29069188,-0.0137178935,-0.0003315397,14.172574,2023-05-18 16:00:00
14.145473,208.41211,58.908943,9.864655,16.083303,125.36318,-24.457518,39.169254,1.3317393,1015.3077,74.65538,1022.38684,0.0004402523,44.238903,0.7700571,12.078024,265.9437,10.181564,9.980268,0.06976857,0.31474838,0.2205406,0.12465671,0.31826025,0.027752087,0.18552896,0.029128462,0.29996526,-0.004999894,0.00073848665,14.139336,2023-05-18 16:15:00
14.042059,199.44075,59.048157,9.874039,10.12461,58.19476,-24.011843,28.128292,1.312741,1015.283,75.218765,1022.3746,0.0020567812,41.22067,0.7632624,12.237669,268.12848,9.725007,9.574025,0.12721822,0.3358069,0.20370802,0.0014901771,0.36387706,0.03187264,0.16007163,0.03191724,0.30563423,-0.005299184,-0.0025200977,14.048854,2023-05-18 16:30:00
13.922133,187.88347,58.477417,9.9060135,5.9632864,30.460932,-24.824808,22.757809,1.3534131,1015.2541,75.753395,1022.43,0.0014653251,37.339855,0.5862217,12.488571,268.78232,9.286531,9.203226,0.08102467,0.3781903,0.20200679,-0.13626063,0.39882624,0.034633595,0.1723522,0.02954787,0.2838904,0.035470556,-0.0041954783,13.905028,2023-05-18 16:45:00
13.858104,191.41139,56.713062,9.926365,2.7596254,10.668223,-25.81964,25.967571,1.1277452,1015.22235,75.921196,1022.4492,-0.0008951964,44.593838,0.496216,12.916073,271.1884,9.1505375,9.110875,-0.024626382,0.31018418,0.23805848,-0.095747344,0.4079455,0.027876986,0.1779365,0.031380873,0.27215168,0.09387815,-0.0051003825,13.803448,2023-05-18 17:00:00
13.786493,188.14069,55.018345,9.917559,-0.13209067,-19.164602,-26.448305,32.437,1.2940778,1015.19604,76.43305,1022.4863,0.0006662784,48.122158,0.50295675,13.29679,278.74533,8.924134,8.680305,-0.13266844,0.3724699,0.3019904,-0.10127328,0.31915003,0.0322977,0.18989217,0.031295918,0.27863058,0.062018227,0.0007869967,13.732,2023-05-18 17:15:00
13.762268,189.15819,54.47258,9.9726,0.2620095,-21.463583,-26.669352,39.969692,1.739671,1015.30743,77.39543,1022.55133,0.0011902087,49.310894,0.554389,13.162849,283.30914,8.661663,8.279616,-0.15906584,0.56513786,0.3205244,-0.09877738,0.44971383,0.046161994,0.2396145,0.025416447,0.25407195,-0.040398914,0.0031053124,13.68072,2023-05-18 17:30:00
13.720145,189.70554,57.041046,10.034393,0.79781044,-16.247152,-27.559406,47.769886,1.9430267,1015.4508,78.34718,1022.6648,0.0008215203,46.69862,0.57992077,12.603235,284.1023,8.203446,7.7957563,-0.16753769,0.5985658,0.31442723,-0.01812879,0.7660597,0.05772941,0.23837577,0.023990663,0.31985292,-0.08806753,0.00573213,13.579534,2023-05-18 17:45:00
13.670785,189.32454,60.40583,10.156712,-2.3389654,-46.135914,-28.48767,52.77879,1.9664998,1015.6648,80.09082,1022.7725,-0.000903209,29.403704,0.53737473,12.412483,279.81177,7.7672005,7.475328,-0.09385956,0.5729376,0.28856024,-0.17240988,1.0475049,0.05795878,0.22655667,0.026574433,0.39921632,-0.18217602,0.0039638635,13.462297,2023-05-18 18:00:00
13.501313,179.74174,62.402798,10.16497,-2.2765493,-49.713642,-29.166279,66.74583,1.8069346,1015.9059,81.19499,1022.96094,-0.0015051443,26.869188,0.5771047,12.407179,281.9539,7.4219785,7.2523103,-0.040862568,0.55196166,0.2544743,-0.17694074,1.1462078,0.057391886,0.21614604,0.021869415,0.41155326,-0.18990839,0.004015098,13.268528,2023-05-18 18:15:00
13.323359,171.53664,63.783806,10.12258,-1.1738311,-39.302906,-30.405235,80.08198,1.6870049,1016.1033,81.532906,1023.1698,-0.0023441662,31.11889,0.61094284,12.411824,279.61124,7.303351,7.2164836,-0.003023929,0.4995007,0.19005966,-0.21847607,0.9575292,0.054768935,0.21525936,0.022854535,0.38684464,-0.14746606,0.0028413371,13.106918,2023-05-18 18:30:00
13.175249,174.48099,64.54727,10.119642,1.4002694,-15.9851885,-31.062277,91.52842,1.7569426,1016.10486,82.01103,1023.2041,-0.0038396677,37.290554,0.6403413,11.967022,273.1515,7.40318,7.3592343,0.019654892,0.39545828,0.13627069,-0.14552057,0.7098148,0.050254777,0.2140917,0.029794758,0.3723465,-0.07678819,0.0033948414,13.012572,2023-05-18 18:45:00
13.071556,179.22784,64.49649,10.136543,4.9566717,12.5199995,-31.932796,94.19661,1.7327,1016.0784,82.659546,1023.1443,-0.00058371545,44.768276,0.6217479,11.662062,267.66327,7.414063,7.4126563,0.021852188,0.31910062,0.105443485,0.026054375,0.57418466,0.04656842,0.21403436,0.032027464,0.36944577,0.028076809,0.0016387748,12.951986,2023-05-18 19:00:00
13.090012,189.1116,64.50145,10.086558,7.3191175,38.289623,-33.161873,99.53812,1.4001427,1015.966,82.26908,1023.0086,0.0020164386,53.39668,0.5790836,12.018051,265.18457,7.503157,7.3459105,-0.017560042,0.303896,0.07315935,0.08487561,0.37841827,0.046826378,0.1885767,0.028761297,0.3840026,0.118744954,0.0008115333,12.947939,2023-05-18 19:15:00
13.054431,194.51675,65.470726,10.014719,9.108148,59.808743,-35.741104,106.74969,1.2952352,1015.90283,81.69202,1022.93396,-0.0006324006,48.232174,0.5149162,11.915564,254.4311,7.7536335,7.5469494,-0.07478947,0.35657907,0.04521926,0.048961595,0.16712442,0.050078828,0.15640636,0.033477634,0.4360508,0.14244275,-0.0013147646,12.910436,2023-05-18 19:30:00
12.97035,183.81898,65.47157,9.9721365,10.279279,61.75291,-39.17335,103.68334,1.1883429,1015.8852,81.69278,1022.84296,0.0017328735,36.093845,0.44231257,12.120141,253.8896,7.879522,7.781312,-0.056834377,0.3936467,0.0473809,0.0010991022,0.25908023,0.054142658,0.14132346,0.032644648,0.46052727,0.1345566,-0.012016942,12.821793,2023-05-18 19:45:00
12.934589,175.43906,61.956726,9.953874,12.1114435,79.27427,-41.676304,94.98318,1.0425347,1015.976,81.84205,1022.88165,0.0022588847,31.324717,0.36614767,13.442274,249.53023,7.861988,7.731325,-0.013564206,0.39023033,0.10381827,0.035584513,0.3167754,0.05350298,0.13786674,0.031546842,0.39136654,0.12339416,-0.013237225,12.774348,2023-05-18 20:00:00
12.917086,176.22281,60.570774,9.892637,12.798451,92.98774,-40.996716,92.28484,0.8745672,1015.9598,81.2189,1022.94995,0.0010149536,29.906038,0.3274015,14.570429,245.14445,7.724265,7.6274695,-0.013642586,0.27883306,0.15288746,0.07097994,0.353674,0.051402137,0.12222539,0.030105522,0.385024,0.11963585,-0.014253143,12.777238,2023-05-18 20:15:00
12.852564,171.71338,61.52104,9.884166,14.621552,106.30105,-40.43375,101.09129,0.6609997,1015.98615,80.95262,1022.9979,0.004866385,35.09712,0.2766943,14.575518,243.02786,7.73551,7.6694555,0.041571192,0.16650473,0.16699591,0.08631262,0.3499655,0.050182354,0.102024354,0.026006436,0.3984679,0.11078886,-0.012855694,12.738793,2023-05-18 20:30:00
12.800546,167.4473,61.744896,9.881817,16.03438,114.05175,-38.60039,103.798515,0.635657,1016.13586,81.050354,1022.9904,0.0029648775,32.38416,0.24087101,14.705606,241.14708,7.921098,7.890351,0.06268483,0.15972361,0.16550688,0.06872082,0.33209145,0.04902983,0.10148309,0.022446267,0.3906608,0.10026385,-0.009784576,12.716463,2023-05-18 20:45:00
12.74818,168.09749,61.94811,9.852742,15.443561,114.24024,-37.392296,98.46372,0.79485846,1016.1648,80.8998,1022.8897,0.00014876417,23.756357,0.21893758,14.264585,245.03717,8.103734,8.088673,0.03884747,0.16316958,0.15240237,0.09296177,0.23529623,0.048844323,0.121580265,0.018794456,0.38451245,0.1269697,-0.0041096597,12.604107,2023-05-18 21:00:00
12.633927,172.67296,61.873688,9.741007,13.318261,93.20876,-33.34768,92.88712,0.62377626,1016.00256,80.088234,1022.87305,-4.5451918e-05,21.050333,0.24135882,13.610479,249.56187,8.222547,8.131414,0.0248309,0.1429382,0.18157676,0.1554772,0.111119345,0.04714337,0.1372447,0.011085159,0.37320167,0.12484639,-0.0050926423,12.4830265,2023-05-18 21:15:00
12.51658,190.01967,61.29042,9.576122,11.941829,81.05602,-33.112114,86.57347,0.55398875,1015.95624,79.032745,1023.03674,-0.00056656497,19.938097,0.28198218,13.345136,248.86769,8.216859,8.034412,0.041574053,0.11320627,0.17916743,0.19933166,0.15242708,0.049251895,0.10943098,0.005314899,0.37574598,0.12795919,-0.0012080341,12.3548,2023-05-18 21:30:00
12.462559,202.70155,62.61328,9.470272,12.314567,93.37574,-34.67854,64.66503,0.4053922,1015.8217,78.2542,1023.02905,-0.0008439253,11.2616,0.25663567,13.316423,256.70444,8.22511,8.056015,0.082373016,0.14653142,0.093089014,0.19324705,0.36074877,0.041154575,0.090937264,0.00959961,0.41558614,0.15892348,-0.0060894024,12.265302,2023-05-18 21:45:00
12.42662,216.62277,65.52459,9.463165,11.604915,90.360374,-36.977627,47.45827,0.38531622,1015.8127,78.35578,1023.0086,-0.00088043255,0.32999673,0.16876626,13.05296,263.88068,8.243254,8.061009,0.049425982,0.15448159,0.06430925,0.24461544,0.26129693,0.03936923,0.09829392,0.014011329,0.46635124,0.15999019,-0.005235579,12.20925,2023-05-18 22:00:00
12.368985,221.35397,65.596664,9.527959,9.221524,69.60136,-39.198338,29.908703,0.29511186,1015.9197,79.22143,1023.0171,-0.00055846316,-10.805669,0.078566246,12.637083,258.52908,8.194697,7.9805326,0.07568281,0.19467673,0.072709315,0.24400477,0.17687376,0.035468772,0.105296694,0.012781849,0.45494762,0.14114298,-0.0041912817,12.15353,2023-05-18 22:15:00
12.28546,222.96144,63.791855,9.508514,6.161832,48.34962,-41.457355,13.930645,0.010843672,1015.78156,79.31734,1023.0211,-0.0007835317,-16.181677,0.05378633,12.557568,265.19394,8.144107,7.9663873,0.06660836,0.21896836,0.07963446,0.25309476,0.19433755,0.030949363,0.09311193,0.013688527,0.4342746,0.17165434,-0.009176616,12.078885,2023-05-18 22:30:00
12.229935,225.50822,62.083813,9.446499,3.4997454,28.616358,-43.39094,7.908261,-0.04221479,1015.58014,78.811806,1023.01794,-0.0036217931,-16.740728,0.13438499,12.766277,266.99173,8.222546,8.157413,0.06193664,0.17306764,0.094773285,0.26902863,0.22085574,0.026564064,0.09728638,0.014702201,0.40059438,0.19449525,-0.011770864,11.988028,2023-05-18 22:45:00
12.120466,241.74675,62.929398,9.352324,0.44013107,-6.376577,-46.0475,6.269131,0.03252744,1015.8048,78.63652,1023.16034,-0.0038148514,-23.126455,0.14205498,12.951345,259.59872,8.522786,8.411645,0.05290299,0.18793824,0.09547515,0.291081,0.26730034,0.025722418,0.12955654,0.012054873,0.3978215,0.1553826,-0.01590014,11.849126,2023-05-18 23:00:00
12.050359,273.12558,62.87964,9.250379,-2.5735922,-39.96178,-48.254772,2.3508267,-0.12080971,1015.99036,78.33925,1023.24615,-0.002815635,-27.813574,0.11503499,12.710489,255.91722,8.750325,8.607997,0.1030614,0.24238376,0.06618132,0.25456664,0.40081042,0.027156435,0.1084117,0.01096964,0.4037348,0.14591204,-0.017474141,11.800638,2023-05-18 23:15:00
12.075229,292.74738,62.379826,9.294216,-5.1605825,-63.865986,-47.242844,0.98324245,-0.5423383,1016.4382,79.08861,1023.54083,-0.005875789,-25.457937,0.15499967,12.190698,249.02898,8.78412,8.648443,0.14010999,0.23732476,0.025895927,0.20613247,0.20032042,0.016398218,0.08109428,-0.006108514,0.41062608,0.1876455,-0.021097435,11.808676,2023-05-18 23:30:00
12.857897,250.06662,67.376465,9.995094,-13.820445,-93.94543,-65.01674,16.311169,-0.036541678,1016.5946,83.24122,1023.17816,0.012364388,3.1041057,0.2109803,12.309008,240.97993,8.434289,8.494564,0.18874118,0.18072775,-0.01355825,0.24075778,-0.06341477,0.0045418,0.14572471,-0.021711035,0.4457003,0.15654258,-0.0075683566,12.66688,2023-05-18 23:45:00
