app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,precip_rate,pres,rh,slp,snow_rate,solar_rad,temp,date,uv,vis,wind_dir,wind_gust_spd,wind_spd,Broken clouds,Few clouds,Heavy rain,Light rain,Overcast clouds,Scattered clouds
10.6,173.2,74,4.3,0,0,-73.1,0,2.5,1005,65,1012,0,0,10.6,2023-05-08T00:00:00,0.0,16,0,9.3,9.26,0.0,0.0,0.0,1.0,0.0,0.0
10.6,163.2,74,4.3,0,0,-71.6,0,2.0,1005,65,1012,0,0,10.6,2023-05-08T00:15:00,0.0,16,0,9.3,9.26,0.0,0.0,0.0,1.0,0.0,0.0
10.6,153.3,75,4.1,0,0,-70.2,0,0.42,1005,64,1012,0,0,10.6,2023-05-08T00:30:00,0.0,16,0,10.3,10.29,0.0,0.0,0.0,0.0,1.0,0.0
10.9,143.4,73,4.4,0,0,-68.7,0,1.5,1004,64,1011,0,0,10.9,2023-05-08T00:45:00,0.0,10,270,10.3,10.29,0.0,0.0,0.0,1.0,0.0,0.0
10.9,133.4,73,4.4,0,0,-67.3,0,1.5,1004,64,1011,0,0,10.9,2023-05-08T01:00:00,0.0,10,280,10.3,10.29,0.0,0.0,0.0,1.0,0.0,0.0
10.9,128.1,73,4.4,0,0,-64.6,0,1.0,1004,64,1011,0,0,10.9,2023-05-08T01:15:00,0.0,10,280,10.3,10.29,0.0,0.0,0.0,1.0,0.0,0.0
10.7,122.8,69,4.2,0,0,-62.0,0,0.5,1004,64,1011,0,0,10.7,2023-05-08T01:30:00,0.0,16,270,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
10.7,117.5,69,4.2,0,0,-59.4,0,0.5,1004,64,1011,0,0,10.7,2023-05-08T01:45:00,0.0,16,270,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
9.9,112.3,61,3.4,0,0,-56.7,0,0.5,1005,64,1012,0,0,9.9,2023-05-08T02:00:00,0.0,16,260,9.3,9.26,1.0,0.0,0.0,0.0,0.0,0.0
9.9,109.1,61,3.4,0,0,-53.7,0,0.75,1005,64,1012,0,0,9.9,2023-05-08T02:15:00,0.0,16,260,9.3,9.26,0.0,0.0,0.0,1.0,0.0,0.0
9.9,105.9,61,3.4,0,0,-50.8,0,1.0,1005,64,1012,0,0,9.9,2023-05-08T02:30:00,0.0,16,260,9.3,9.26,0.0,0.0,0.0,1.0,0.0,0.0
9.9,102.8,78,3.6,0,0,-47.8,0,0.5,1005,65,1012,0,0,9.9,2023-05-08T02:45:00,0.0,16,260,10.3,10.29,0.0,0.0,0.0,0.0,1.0,0.0
9.9,99.6,78,3.6,0,0,-44.8,0,0.0,1005,65,1012,0,0,9.9,2023-05-08T03:00:00,0.0,16,260,10.3,10.29,0.0,0.0,0.0,0.0,1.0,0.0
9.9,97.3,78,3.6,0,0,-41.7,0,0.0,1005,65,1012,0,0,9.9,2023-05-08T03:15:00,0.0,16,260,10.3,10.29,0.0,0.0,0.0,0.0,1.0,0.0
10.0,95.0,70,3.5,0,0,-38.6,0,0.0,1005,64,1012,0,0,10.0,2023-05-08T03:30:00,0.0,16,260,10.3,10.29,1.0,0.0,0.0,0.0,0.0,0.0
9.9,92.7,68,3.4,0,0,-35.5,0,0.0,1005,64,1012,0,0,9.9,2023-05-08T03:45:00,0.0,16,260,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
9.9,90.4,68,3.4,0,0,-32.4,0,0.0,1005,64,1012,0,0,9.9,2023-05-08T04:00:00,0.0,16,260,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
9.9,88.4,68,3.0,0,0,-29.3,0,0.0,1005,62,1012,0,0,9.9,2023-05-08T04:15:00,0.0,16,260,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
9.9,86.4,52,2.5,0,0,-26.2,0,0.0,1005,60,1012,0,0,9.9,2023-05-08T04:30:00,0.0,16,260,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
9.9,84.4,52,2.3,0,0,-23.1,0,0.0,1005,59,1012,0,0,9.9,2023-05-08T04:45:00,0.0,16,260,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.2,82.4,52,2.1,0,0,-20.0,0,0.0,1005,57,1012,0,0,10.2,2023-05-08T05:00:00,0.0,16,0,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.2,80.4,52,2.1,0,0,-16.9,0,0.0,1006,57,1013,0,0,10.2,2023-05-08T05:15:00,0.0,16,0,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.2,78.5,61,2.1,0,0,-13.9,0,0.0,1006,57,1013,0,0,10.2,2023-05-08T05:30:00,0.0,16,250,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.0,76.5,66,1.9,0,0,-10.8,0,0.0,1007,57,1014,0,0,10.0,2023-05-08T05:45:00,0.0,16,250,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.0,74.6,66,1.9,0,0,-7.8,0,0.0,1007,57,1014,0,0,10.0,2023-05-08T06:00:00,0.0,16,250,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.0,72.5,66,1.9,7,59,-4.8,9,0.0,1007,57,1014,0,7,10.0,2023-05-08T06:15:00,0.0,16,250,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.7,70.5,59,2.5,15,119,-1.9,18,0.0,1007,57,1014,0,15,10.7,2023-05-08T06:30:00,0.0,16,250,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.7,68.4,59,2.5,22,178,1.0,27,0.0,1007,57,1014,0,23,10.7,2023-05-08T06:45:00,1.0,16,250,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.2,66.3,63,2.1,29,237,4.0,37,0.0,1008,57,1015,0,30,10.2,2023-05-08T07:00:00,1.0,16,0,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.2,64.0,63,1.3,38,322,6.7,79,0.0,1008,54,1015,0,64,10.2,2023-05-08T07:15:00,1.0,16,0,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
10.2,61.6,63,0.8,47,408,9.4,121,0.0,1008,52,1015,0,98,10.2,2023-05-08T07:30:00,1.0,16,0,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
11.6,59.3,52,1.5,56,493,12.2,164,0.0,1009,50,1016,0,148,11.6,2023-05-08T07:45:00,1.2,16,250,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
11.7,56.9,43,0.8,65,578,14.9,206,0.0,1009,47,1016,0,195,11.7,2023-05-08T08:00:00,1.4,16,0,10.3,10.29,1.0,0.0,0.0,0.0,0.0,0.0
11.7,54.1,43,0.5,70,612,17.4,249,0.0,1009,46,1016,0,236,11.7,2023-05-08T08:15:00,1.5,16,0,10.3,10.29,1.0,0.0,0.0,0.0,0.0,0.0
12.4,51.3,54,1.1,75,647,19.8,291,0.0,1009,46,1016,0,259,12.4,2023-05-08T08:30:00,1.4,16,0,11.83,11.83,1.0,0.0,0.0,0.0,0.0,0.0
12.4,48.5,54,1.1,79,681,22.2,334,0.25,1009,46,1016,0,297,12.4,2023-05-08T08:45:00,1.5,16,0,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
12.4,45.7,54,0.8,84,716,24.7,376,0.5,1010,45,1017,0,334,12.4,2023-05-08T09:00:00,1.6,16,250,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
12.4,42.3,54,0.5,87,733,26.6,410,0.75,1010,44,1017,0,365,12.4,2023-05-08T09:15:00,1.8,16,250,11.32,11.32,0.0,0.0,0.0,1.0,0.0,0.0
13.5,38.9,53,1.5,90,751,28.6,444,1.0,1010,44,1017,0,398,13.5,2023-05-08T09:30:00,1.9,16,250,11.83,11.83,0.0,0.0,0.0,1.0,0.0,0.0
13.5,35.5,53,1.2,93,768,30.5,477,1.0,1010,43,1017,0,427,13.5,2023-05-08T09:45:00,2.1,16,250,11.83,11.83,0.0,0.0,0.0,1.0,0.0,0.0
13.6,32.0,52,0.9,96,785,32.5,511,1.0,1010,42,1017,0,461,13.6,2023-05-08T10:00:00,2.3,16,240,11.83,11.83,0.0,0.0,0.0,1.0,0.0,0.0
13.6,27.9,52,1.3,97,794,33.7,532,0.5,1009,43,1016,0,480,13.6,2023-05-08T10:15:00,2.4,16,240,11.83,11.83,1.0,0.0,0.0,0.0,0.0,0.0
13.9,23.8,49,1.9,99,802,35.0,553,0.0,1009,44,1016,0,509,13.9,2023-05-08T10:30:00,2.6,16,240,12.4,12.35,1.0,0.0,0.0,0.0,0.0,0.0
14.3,19.7,49,2.5,100,811,36.3,573,0.0,1009,45,1016,0,527,14.3,2023-05-08T10:45:00,2.7,16,240,11.83,11.83,1.0,0.0,0.0,0.0,0.0,0.0
14.3,15.6,49,2.9,102,820,37.5,594,0.0,1009,46,1016,0,547,14.3,2023-05-08T11:00:00,2.8,16,240,11.83,11.83,1.0,0.0,0.0,0.0,0.0,0.0
14.3,101.1,49,2.9,102,822,37.9,600,0.0,1009,46,1016,0,552,14.3,2023-05-08T11:15:00,2.9,16,240,11.83,11.83,1.0,0.0,0.0,0.0,0.0,0.0
14.9,186.5,52,3.4,102,824,38.2,606,0.0,1009,46,1016,0,547,14.9,2023-05-08T11:30:00,2.8,16,0,12.4,12.35,1.0,0.0,0.0,0.0,0.0,0.0
14.9,272.0,53,3.1,103,826,38.6,611,1.25,1009,45,1016,0,541,14.9,2023-05-08T11:45:00,2.8,16,0,12.4,12.35,0.0,0.0,0.0,1.0,0.0,0.0
14.9,357.5,62,3.1,103,828,38.9,617,2.5,1009,45,1016,0,495,14.9,2023-05-08T12:00:00,2.6,16,0,12.4,12.35,0.0,0.0,0.0,1.0,0.0,0.0
14.9,353.0,53,3.1,102,824,38.3,607,1.25,1009,45,1016,0,538,14.9,2023-05-08T12:15:00,2.8,16,0,12.4,12.35,0.0,0.0,0.0,1.0,0.0,0.0
15.0,348.5,55,3.5,102,820,37.7,597,0.0,1009,46,1016,0,527,15.0,2023-05-08T12:30:00,2.7,16,0,12.4,12.35,1.0,0.0,0.0,0.0,0.0,0.0
15.0,344.1,55,3.5,101,817,37.1,587,0.0,1009,46,1016,0,518,15.0,2023-05-08T12:45:00,2.6,16,0,12.4,12.35,1.0,0.0,0.0,0.0,0.0,0.0
15.0,339.6,53,3.5,100,813,36.4,577,0.0,1009,46,1016,0,517,15.0,2023-05-08T13:00:00,2.6,16,0,12.9,12.86,1.0,0.0,0.0,0.0,0.0,0.0
15.0,335.7,53,3.5,99,802,35.0,552,0.0,1009,46,1016,0,495,15.0,2023-05-08T13:15:00,2.5,16,0,12.9,12.86,1.0,0.0,0.0,0.0,0.0,0.0
15.1,331.8,58,3.3,97,791,33.5,527,0.0,1009,45,1016,0,453,15.1,2023-05-08T13:30:00,2.2,16,0,11.83,11.83,1.0,0.0,0.0,0.0,0.0,0.0
15.1,327.8,53,3.0,95,781,32.0,502,1.0,1009,44,1016,0,450,15.1,2023-05-08T13:45:00,2.2,16,0,11.83,11.83,0.0,0.0,0.0,1.0,0.0,0.0
15.1,323.9,53,3.0,93,770,30.5,477,2.0,1009,44,1016,0,418,15.1,2023-05-08T14:00:00,2.1,16,0,11.83,11.83,0.0,0.0,0.0,1.0,0.0,0.0
15.1,320.7,53,3.3,90,749,28.4,441,1.0,1009,45,1016,0,395,15.1,2023-05-08T14:15:00,1.9,16,0,11.83,11.83,0.0,0.0,0.0,1.0,0.0,0.0
14.9,317.5,62,3.4,86,728,26.3,404,0.0,1009,46,1016,0,332,14.9,2023-05-08T14:30:00,1.6,16,0,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
14.9,314.2,62,3.4,83,707,24.2,367,0.0,1009,46,1016,0,302,14.9,2023-05-08T14:45:00,1.5,16,0,11.32,11.32,1.0,0.0,0.0,0.0,0.0,0.0
14.9,311.0,64,3.7,80,686,22.1,331,0.0,1009,47,1016,0,266,14.9,2023-05-08T15:00:00,1.3,16,0,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
14.9,308.3,64,3.7,74,643,19.5,287,0.0,1009,47,1016,0,230,14.9,2023-05-08T15:15:00,1.2,16,0,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
14.9,305.7,64,3.4,69,600,17.0,243,0.0,1009,46,1016,0,195,14.9,2023-05-08T15:30:00,1.2,16,0,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
14.4,303.0,62,2.9,63,557,14.5,200,0.0,1009,46,1016,0,165,14.4,2023-05-08T15:45:00,1.1,16,0,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
15.2,300.4,62,3.7,57,515,11.9,156,0.0,1010,46,1016,0,128,15.2,2023-05-08T16:00:00,1.1,16,0,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
15.2,298.1,62,4.0,46,396,9.1,118,0.0,1010,47,1016,0,97,15.2,2023-05-08T16:15:00,1.0,16,0,10.8,10.8,1.0,0.0,0.0,0.0,0.0,0.0
14.6,295.9,58,3.7,34,277,6.3,80,0.0,1010,48,1016,0,69,14.6,2023-05-08T16:30:00,1.1,16,0,10.3,10.29,1.0,0.0,0.0,0.0,0.0,0.0
14.5,293.6,58,3.6,22,159,3.5,42,0.0,1010,48,1016,0,36,14.5,2023-05-08T16:45:00,1.1,16,0,9.3,9.26,1.0,0.0,0.0,0.0,0.0,0.0
14.5,291.4,58,3.9,10,40,0.7,4,0.0,1010,49,1017,0,13,14.5,2023-05-08T17:00:00,1.0,16,190,9.3,9.26,1.0,0.0,0.0,0.0,0.0,0.0
14.5,289.4,58,4.2,8,30,-2.3,3,0.0,1010,50,1017,0,11,14.5,2023-05-08T17:15:00,0.0,16,190,9.3,9.26,1.0,0.0,0.0,0.0,0.0,0.0
13.8,287.4,60,3.9,5,20,-5.2,2,0.0,1010,51,1017,0,7,13.8,2023-05-08T17:30:00,0.0,16,200,8.8,8.75,1.0,0.0,0.0,0.0,0.0,0.0
13.8,285.4,60,4.1,3,10,-8.2,1,0.5,1010,52,1017,0,4,13.8,2023-05-08T17:45:00,0.0,16,200,8.8,8.75,1.0,0.0,0.0,0.0,0.0,0.0
13.8,283.4,58,4.4,0,0,-11.2,0,1.0,1011,53,1018,0,0,13.8,2023-05-08T18:00:00,0.0,16,210,9.3,9.26,0.0,0.0,0.0,1.0,0.0,0.0
13.8,281.4,58,4.4,0,0,-14.3,0,0.5,1011,53,1018,0,0,13.8,2023-05-08T18:15:00,0.0,16,200,9.3,9.26,1.0,0.0,0.0,0.0,0.0,0.0
13.8,279.5,58,4.4,0,0,-17.3,0,0.0,1011,53,1018,0,0,13.8,2023-05-08T18:30:00,0.0,16,200,9.3,9.26,1.0,0.0,0.0,0.0,0.0,0.0
13.7,277.6,52,4.3,0,0,-20.4,0,0.0,1011,53,1018,0,0,13.7,2023-05-08T18:45:00,0.0,16,200,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
13.7,275.6,59,4.3,0,0,-23.5,0,0.0,1012,53,1019,0,0,13.7,2023-05-08T19:00:00,0.0,16,0,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
13.7,273.6,59,3.8,0,0,-26.6,0,0.0,1012,51,1019,0,0,13.7,2023-05-08T19:15:00,0.0,16,0,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
13.3,271.5,46,2.5,0,0,-29.7,0,0.0,1012,48,1019,0,0,13.3,2023-05-08T19:30:00,0.0,16,260,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
13.5,269.5,48,2.1,0,0,-32.8,0,0.0,1012,46,1019,0,0,13.5,2023-05-08T19:45:00,0.0,16,260,8.23,8.23,1.0,0.0,0.0,0.0,0.0,0.0
13.5,267.4,48,1.5,0,0,-35.9,0,0.0,1012,44,1019,0,0,13.5,2023-05-08T20:00:00,0.0,16,250,8.23,8.23,1.0,0.0,0.0,0.0,0.0,0.0
13.5,265.0,48,1.8,0,0,-39.0,0,0.0,1012,45,1019,0,0,13.5,2023-05-08T20:15:00,0.0,16,250,8.23,8.23,1.0,0.0,0.0,0.0,0.0,0.0
13.1,262.5,59,1.8,0,0,-42.1,0,0.0,1012,46,1019,0,0,13.1,2023-05-08T20:30:00,0.0,16,240,8.23,8.23,1.0,0.0,0.0,0.0,0.0,0.0
13.1,260.1,59,2.1,0,0,-45.2,0,0.0,1012,47,1019,0,0,13.1,2023-05-08T20:45:00,0.0,16,240,8.23,8.23,1.0,0.0,0.0,0.0,0.0,0.0
13.0,257.6,56,2.3,0,0,-48.3,0,0.0,1013,48,1020,0,0,13.0,2023-05-08T21:00:00,0.0,16,250,8.23,8.23,1.0,0.0,0.0,0.0,0.0,0.0
13.0,254.1,56,2.3,0,0,-51.2,0,0.0,1013,48,1020,0,0,13.0,2023-05-08T21:15:00,0.0,16,250,8.23,8.23,1.0,0.0,0.0,0.0,0.0,0.0
12.7,250.5,51,2.0,0,0,-54.1,0,0.0,1013,48,1020,0,0,12.7,2023-05-08T21:30:00,0.0,16,250,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
12.7,247.0,51,2.3,0,0,-57.1,0,0.0,1013,49,1020,0,0,12.7,2023-05-08T21:45:00,0.0,16,250,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
12.9,243.5,51,2.5,0,0,-60.0,0,0.0,1013,49,1020,0,0,12.9,2023-05-08T22:00:00,0.0,16,250,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
12.9,237.1,51,2.7,0,0,-62.5,0,0.0,1012,50,1019,0,0,12.9,2023-05-08T22:15:00,0.0,16,250,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
12.5,230.8,46,2.4,0,0,-64.9,0,0.0,1012,50,1019,0,0,12.5,2023-05-08T22:30:00,0.0,16,250,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
12.4,224.5,46,2.6,0,0,-67.4,0,0.0,1012,51,1019,0,0,12.4,2023-05-08T22:45:00,0.0,16,0,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
12.4,218.2,46,2.8,0,0,-69.8,0,0.0,1012,52,1019,0,0,12.4,2023-05-08T23:00:00,0.0,16,0,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
12.4,206.9,46,2.8,0,0,-70.7,0,0.0,1012,52,1019,0,0,12.4,2023-05-08T23:15:00,0.0,16,0,7.72,7.72,1.0,0.0,0.0,0.0,0.0,0.0
